id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
21584,32,10,2,3,0,767,1,1,1,4,2,42,1,-1,0,4,0
21585,33,5,3,4,0,136,1,1,3,20,5,347,6,-1,0,4,0
21586,35,2,2,1,0,1662,0,0,1,31,7,122,2,-1,0,4,0
21587,34,1,2,3,0,75,1,1,1,25,5,111,1,-1,0,4,0
21588,60,1,2,3,0,4120,1,1,3,30,5,422,2,-1,0,4,0
21589,47,1,2,3,0,-121,1,1,1,18,5,167,4,314,4,1,0
21590,37,1,3,3,0,810,1,0,1,8,4,376,1,295,1,1,0
21591,32,10,3,3,0,719,1,0,3,28,5,79,6,-1,0,4,0
21592,53,10,1,3,0,392,1,0,3,28,5,59,1,-1,0,4,0
21593,34,5,2,4,0,1778,0,0,1,5,8,329,2,181,4,1,0
21594,30,5,3,4,0,5288,1,0,3,28,5,288,3,-1,0,4,0
21595,31,10,3,3,0,3588,0,0,2,28,8,64,27,-1,0,4,0
21596,31,5,3,3,0,1310,1,0,1,18,5,12,2,-1,0,4,0
21597,52,5,1,4,0,-299,0,0,1,29,7,110,2,-1,0,4,0
21598,32,10,3,1,0,491,0,0,1,8,10,251,2,91,7,3,1
21599,31,10,3,4,0,336,0,0,1,22,8,661,1,-1,0,4,0
21600,29,10,2,3,0,23,1,0,1,2,6,163,1,55,2,1,1
21601,32,2,2,2,0,0,1,1,1,8,5,82,2,361,4,1,0
21602,30,10,3,3,0,1282,0,0,1,6,2,156,2,-1,0,4,0
21603,33,8,2,3,0,4789,1,1,1,11,5,220,1,339,4,1,0
21604,49,1,2,3,0,1788,1,0,3,11,6,274,2,-1,0,4,0
21605,37,1,1,3,0,796,0,0,3,19,6,104,1,-1,0,4,0
21606,43,2,2,2,0,0,1,0,3,20,5,592,1,-1,0,4,0
21607,40,10,3,4,0,693,0,0,1,30,1,427,1,-1,0,4,0
21608,32,10,2,4,0,0,1,1,1,29,1,223,1,261,2,1,0
21609,39,1,1,3,0,765,0,0,3,9,6,155,3,-1,0,4,0
21610,28,2,2,2,0,15,1,0,3,13,5,87,2,-1,0,4,0
21611,33,10,2,3,0,-534,1,1,1,8,8,16,7,-1,0,4,0
21612,42,5,2,4,0,1,0,0,3,14,5,253,1,-1,0,4,0
21613,49,5,2,4,0,0,0,0,1,9,7,87,1,-1,0,4,0
21614,36,7,3,4,0,3560,0,0,3,2,6,409,2,-1,0,4,0
21615,37,3,2,1,0,1958,0,1,1,23,7,609,2,-1,0,4,0
21616,18,9,3,2,0,608,0,0,1,13,11,210,1,93,1,3,1
21617,33,1,3,3,0,-371,1,1,1,18,5,221,2,350,4,2,0
21618,56,6,2,3,0,485,0,0,1,30,7,70,2,-1,0,4,0
21619,53,5,2,2,0,2096,0,0,3,9,6,104,1,-1,0,4,0
21620,49,3,2,3,1,-178,0,1,3,12,6,84,1,-1,0,4,0
21621,34,4,2,2,0,4,0,0,1,20,8,55,4,-1,0,4,0
21622,32,1,2,3,0,342,0,0,1,29,1,179,1,-1,0,4,0
21623,30,2,2,3,0,309,1,0,3,7,5,1574,2,-1,0,4,1
21624,26,2,3,3,0,401,1,0,3,13,5,373,1,-1,0,4,0
21625,45,5,2,3,0,446,0,0,1,6,8,304,3,-1,0,4,1
21626,43,8,2,1,0,790,0,0,1,2,2,126,1,-1,0,4,0
21627,48,2,2,2,0,14,0,1,1,7,7,120,1,-1,0,4,0
21628,59,10,2,3,0,0,0,0,1,29,8,62,2,-1,0,4,0
21629,80,6,2,2,0,155,0,0,2,4,5,209,1,53,3,3,1
21630,32,10,3,4,0,190,1,1,3,9,5,352,1,-1,0,4,0
21631,43,10,1,3,0,1326,0,0,1,26,8,93,2,-1,0,4,0
21632,25,5,3,4,0,145,0,0,1,5,2,145,1,182,1,1,0
21633,35,10,2,3,0,19,1,0,3,9,5,130,2,-1,0,4,0
21634,33,3,1,4,0,188,1,0,3,7,5,118,3,-1,0,4,0
21635,32,1,3,4,0,8866,0,0,1,18,3,278,2,-1,0,4,1
21636,40,5,3,4,0,1265,1,0,3,7,5,97,1,-1,0,4,0
21637,27,10,3,4,0,667,0,0,1,29,1,866,2,-1,0,4,1
21638,45,8,2,3,0,1550,1,0,3,5,6,127,6,-1,0,4,0
21639,35,10,2,4,0,712,1,0,3,27,5,73,2,-1,0,4,0
21640,57,6,2,3,0,3545,1,0,3,14,5,138,2,-1,0,4,0
21641,50,2,2,2,0,2590,1,0,3,9,5,257,6,-1,0,4,0
21642,36,2,1,3,0,-140,1,0,3,26,5,222,2,-1,0,4,0
21643,54,1,2,3,0,0,1,0,1,29,1,46,1,-1,0,4,0
21644,48,5,2,4,0,666,1,0,1,7,7,317,6,-1,0,4,0
21645,28,5,3,4,0,334,1,0,3,14,5,438,4,-1,0,4,0
21646,36,1,2,3,0,286,1,0,1,22,7,167,9,-1,0,4,0
21647,52,10,2,3,0,371,1,1,1,21,10,453,1,183,3,3,1
21648,56,2,2,2,0,770,1,0,3,20,6,59,3,-1,0,4,0
21649,35,7,3,4,0,1129,1,0,1,21,11,64,2,184,2,1,0
21650,19,9,3,3,0,291,0,0,2,5,5,291,5,-1,0,4,0
21651,37,3,2,4,0,1027,1,0,1,16,7,294,2,-1,0,4,0
21652,41,5,2,3,0,148,0,0,1,29,8,82,9,-1,0,4,0
21653,30,10,3,4,0,445,1,0,3,27,5,182,1,-1,0,4,0
21654,34,3,2,4,0,105,1,0,3,28,5,249,2,-1,0,4,0
21655,39,10,2,4,0,209,0,0,3,23,7,36,2,-1,0,4,0
21656,40,8,2,3,0,429,0,0,3,5,6,272,2,-1,0,4,0
21657,37,2,2,3,0,2066,1,1,1,21,11,10,7,113,5,1,0
21658,53,1,1,3,0,-120,1,0,3,27,5,211,1,-1,0,4,0
21659,28,10,3,4,0,0,1,0,3,4,6,205,6,-1,0,4,0
21660,43,2,2,2,0,1620,1,0,3,15,5,121,1,-1,0,4,0
21661,23,8,3,3,0,488,0,0,1,29,6,205,1,91,3,3,1
21662,53,5,2,4,0,583,0,0,1,17,11,226,1,184,4,3,1
21663,45,5,2,4,0,22815,0,0,1,26,8,653,8,-1,0,4,0
21664,49,1,2,3,0,182,1,0,1,2,4,303,1,331,2,1,0
21665,27,9,2,4,0,659,1,0,3,9,5,111,2,-1,0,4,0
21666,31,2,3,3,0,239,1,0,1,18,5,666,1,360,1,3,1
21667,31,2,3,3,0,88,1,0,1,20,4,21,5,-1,0,4,0
21668,29,5,2,2,0,5547,0,0,1,3,7,236,2,-1,0,4,0
21669,36,7,2,2,0,90,1,0,3,8,5,403,2,-1,0,4,0
21670,54,10,2,3,0,-939,1,0,3,29,5,202,1,-1,0,4,0
21671,55,8,1,3,0,379,0,0,1,27,5,275,3,219,2,2,0
21672,51,2,2,3,0,2007,1,0,1,12,8,1226,3,-1,0,4,1
21673,42,11,2,2,1,-581,1,0,1,13,5,224,1,370,2,1,0
21674,41,5,1,4,0,292,1,0,3,8,5,352,2,-1,0,4,0
21675,51,10,1,3,0,0,0,0,1,11,8,177,2,-1,0,4,0
21676,31,4,2,2,0,203,1,0,3,6,5,604,3,-1,0,4,0
21677,78,4,2,3,0,499,0,0,2,16,3,80,4,-1,0,4,0
21678,26,3,3,4,0,255,1,0,1,15,5,401,1,-1,0,4,0
21679,32,5,3,4,0,1010,0,0,1,7,8,67,2,-1,0,4,0
21680,47,1,2,3,0,-245,1,0,1,17,4,91,1,-1,0,4,0
21681,56,5,1,4,0,442,0,0,3,28,5,77,3,-1,0,4,0
21682,42,2,2,3,0,505,1,0,1,15,5,117,1,-1,0,4,0
21683,58,5,2,4,0,7387,0,0,2,17,11,85,1,-1,0,4,0
21684,32,5,3,3,0,1473,0,0,1,14,8,253,7,-1,0,4,0
21685,57,5,2,4,0,830,1,1,1,8,5,662,1,367,1,3,1
21686,33,5,1,4,0,723,1,0,3,27,5,246,1,-1,0,4,0
21687,41,10,2,3,0,288,1,0,3,15,5,221,4,-1,0,4,0
21688,38,5,3,3,0,293,0,1,1,24,11,166,2,-1,0,4,0
21689,36,2,1,3,0,221,1,0,3,20,5,189,1,-1,0,4,0
21690,29,10,3,4,0,183,1,1,1,6,5,64,1,343,2,1,0
21691,37,5,2,3,0,38,0,0,1,21,8,94,13,-1,0,4,0
21692,31,10,3,3,0,335,1,0,3,28,5,87,5,-1,0,4,0
21693,40,2,1,2,0,0,1,0,3,5,5,962,1,-1,0,4,0
21694,40,1,3,3,0,739,1,0,3,16,5,132,1,-1,0,4,0
21695,34,2,2,3,0,1979,1,0,1,20,11,283,1,-1,0,4,0
21696,43,11,3,1,0,3274,1,0,1,22,5,680,1,95,1,1,0
21697,42,5,2,3,0,3018,1,0,1,8,5,288,3,172,2,1,0
21698,48,10,2,3,1,295,0,1,1,17,11,190,2,-1,0,4,0
21699,35,7,2,4,0,2427,0,0,1,12,8,175,3,31,10,3,1
21700,43,3,2,4,0,1574,1,0,1,19,11,167,3,-1,0,4,0
21701,58,6,2,3,0,1874,0,0,3,30,5,103,5,-1,0,4,0
21702,50,1,1,3,0,3043,1,0,3,3,6,113,4,-1,0,4,0
21703,47,4,1,2,0,61,0,0,1,29,7,69,5,-1,0,4,0
21704,48,10,2,4,0,2369,0,0,3,11,6,516,2,-1,0,4,0
21705,46,5,3,4,0,2278,0,0,1,12,8,218,5,-1,0,4,0
21706,68,6,2,4,0,2820,0,0,1,3,12,154,1,97,2,1,1
21707,37,10,2,3,0,1,1,0,3,6,5,608,1,-1,0,4,1
21708,32,2,3,3,0,476,1,1,3,19,5,503,2,-1,0,4,0
21709,44,2,2,2,0,186,1,0,1,13,5,152,1,370,1,1,0
21710,38,9,2,1,0,0,0,0,1,8,7,341,1,385,1,1,1
21711,31,8,2,3,0,-163,1,0,1,17,4,135,1,270,2,1,0
21712,25,8,3,3,0,216,1,0,1,14,5,175,3,-1,0,4,0
21713,53,10,2,4,0,2600,0,0,1,3,6,656,1,-1,0,4,0
21714,31,11,3,4,0,1489,1,0,1,3,2,678,1,-1,0,4,0
21715,47,2,2,1,0,496,0,1,1,16,7,151,4,-1,0,4,0
21716,54,10,2,3,0,1670,0,0,1,29,8,207,7,-1,0,4,0
21717,36,7,2,3,0,189,1,0,1,19,11,136,1,120,1,1,0
21718,35,10,2,3,0,1577,1,1,1,17,11,53,1,-1,0,4,0
21719,35,11,3,3,1,-126,0,0,1,19,11,168,1,-1,0,4,0
21720,32,11,2,3,0,314,1,0,1,11,5,18,6,172,10,3,0
21721,48,5,2,4,0,2960,0,0,3,5,6,86,1,-1,0,4,0
21722,33,8,3,3,0,3269,0,1,1,21,11,381,1,126,1,1,0
21723,55,4,2,2,0,1233,0,0,1,28,8,97,2,-1,0,4,0
21724,35,3,2,3,0,2008,0,0,3,4,6,178,6,-1,0,4,0
21725,45,2,2,1,0,1263,1,0,3,19,5,283,3,-1,0,4,0
21726,32,11,3,3,0,199,1,0,1,17,4,70,1,336,1,1,0
21727,30,3,2,3,0,2551,1,0,3,5,6,142,2,-1,0,4,0
21728,34,2,2,3,0,90,1,0,3,3,6,77,8,-1,0,4,0
21729,53,5,2,3,0,66,0,1,2,8,7,141,1,-1,0,4,0
21730,35,5,2,4,0,2529,1,0,3,3,6,104,7,-1,0,4,0
21731,58,1,2,3,0,3635,0,0,3,13,5,273,2,-1,0,4,0
21732,41,5,2,2,0,469,1,1,1,12,5,344,1,-1,0,4,0
21733,39,8,3,3,0,1048,1,0,1,14,5,149,1,-1,0,4,0
21734,36,1,2,3,0,3321,1,0,2,6,11,132,1,-1,0,4,0
21735,43,2,2,3,0,667,1,0,3,7,5,228,3,-1,0,4,0
21736,38,10,2,3,0,1931,0,0,1,2,6,167,1,298,10,2,0
21737,53,4,3,2,0,1238,0,0,3,17,6,23,3,-1,0,4,0
21738,36,2,2,1,0,17983,1,0,3,20,5,100,1,-1,0,4,0
21739,46,5,3,4,0,2987,1,0,1,16,7,318,1,-1,0,4,0
21740,26,9,3,3,0,5569,0,0,1,2,2,236,1,-1,0,4,0
21741,33,10,2,4,0,4401,0,0,1,12,8,96,2,104,1,3,0
21742,56,2,2,2,0,351,1,0,2,12,5,179,4,-1,0,4,0
21743,26,8,3,3,0,46,1,0,1,15,5,17,3,351,6,2,0
21744,53,10,3,4,0,1,0,0,1,21,8,190,1,-1,0,4,0
21745,31,8,2,3,0,6,1,0,1,14,7,155,2,-1,0,4,0
21746,51,6,2,3,0,2127,1,0,3,5,5,172,1,-1,0,4,0
21747,45,2,2,2,0,959,1,0,3,15,5,463,1,-1,0,4,0
21748,45,5,2,4,0,2022,0,0,3,30,5,340,1,-1,0,4,0
21749,27,5,3,4,1,-713,1,0,3,4,6,525,2,-1,0,4,1
21750,34,8,3,3,0,258,1,0,3,4,6,131,2,-1,0,4,0
21751,31,10,3,4,0,244,0,0,1,25,8,170,4,-1,0,4,0
21752,32,10,2,3,0,3155,1,0,3,23,5,99,3,-1,0,4,0
21753,52,10,2,3,0,963,1,0,3,29,5,74,2,-1,0,4,0
21754,32,5,3,4,0,84,0,0,2,3,12,37,1,-1,0,4,0
21755,42,8,1,3,0,241,1,0,3,19,6,405,2,-1,0,4,0
21756,36,2,2,2,0,38,1,1,1,13,5,285,2,335,1,2,0
21757,55,1,2,3,0,139,1,0,3,30,5,26,25,-1,0,4,0
21758,28,8,3,3,0,168,0,0,1,1,6,347,3,140,2,3,1
21759,26,10,3,4,0,1972,1,0,1,29,1,221,2,-1,0,4,0
21760,41,2,2,2,0,-52,1,0,3,8,5,120,5,-1,0,4,0
21761,22,2,3,3,0,0,1,0,3,5,5,179,2,-1,0,4,0
21762,33,5,3,1,0,1534,1,0,1,11,7,1041,2,-1,0,4,1
21763,35,1,2,3,0,2,1,0,1,18,3,194,1,-1,0,4,1
21764,38,2,1,3,0,727,1,0,3,16,6,119,2,-1,0,4,0
21765,30,5,2,4,0,319,1,1,1,16,7,91,2,-1,0,4,0
21766,27,10,3,3,0,357,1,0,3,29,5,382,3,-1,0,4,0
21767,37,5,3,1,0,715,1,0,3,20,5,247,2,-1,0,4,0
21768,52,2,2,2,0,-637,1,1,1,12,5,161,5,174,2,1,0
21769,30,10,3,3,0,963,1,0,1,18,5,66,1,-1,0,4,0
21770,44,5,2,1,0,415,1,0,2,14,5,7,7,-1,0,4,0
21771,32,7,2,4,0,1464,0,0,2,14,8,133,2,-1,0,4,0
21772,31,5,2,4,0,732,1,0,1,29,1,542,1,241,1,1,0
21773,57,1,2,3,0,16873,0,0,1,14,10,219,3,372,1,1,0
21774,33,10,3,4,0,2565,1,0,1,13,5,128,2,-1,0,4,0
21775,46,3,2,2,0,1757,1,0,3,30,5,396,3,-1,0,4,0
21776,59,8,2,3,0,292,0,1,1,22,7,246,4,-1,0,4,0
21777,33,10,1,3,0,22,0,0,1,29,8,71,2,-1,0,4,0
21778,26,5,3,4,0,383,0,0,1,6,2,645,2,-1,0,4,0
21779,38,10,2,4,0,180,0,0,1,6,8,258,7,-1,0,4,0
21780,31,8,3,3,0,183,1,0,1,11,7,60,2,-1,0,4,0
21781,56,10,2,3,0,992,0,0,3,9,6,123,1,-1,0,4,0
21782,39,7,2,4,0,5,1,0,1,17,11,118,2,131,1,2,0
21783,48,1,2,3,0,315,1,0,1,12,5,165,1,-1,0,4,0
21784,81,6,2,2,0,0,0,0,2,11,8,198,1,-1,0,4,0
21785,58,3,2,3,0,2429,0,1,3,20,5,446,7,-1,0,4,0
21786,49,3,2,4,0,893,0,0,1,20,11,74,1,-1,0,4,0
21787,27,5,3,4,0,377,0,0,1,21,8,171,3,91,1,1,0
21788,40,2,2,2,1,11,1,1,3,5,6,83,3,-1,0,4,0
21789,54,10,2,1,0,1162,0,0,2,17,11,37,2,-1,0,4,0
21790,34,3,3,4,0,714,1,0,1,21,11,122,3,193,4,1,0
21791,40,1,3,3,0,664,0,0,1,19,11,188,2,121,2,3,0
21792,35,1,2,2,0,1994,0,0,1,9,7,64,1,-1,0,4,0
21793,34,3,2,4,0,1076,1,0,1,4,5,1121,3,88,10,3,0
21794,23,1,3,3,0,5,0,0,3,12,5,413,1,-1,0,4,0
21795,44,1,2,3,0,764,1,0,1,3,9,232,1,213,1,1,0
21796,44,7,3,4,0,97,1,0,3,6,6,153,4,-1,0,4,0
21797,31,8,3,4,0,1025,0,0,1,29,1,93,1,254,3,1,0
21798,50,10,2,3,0,1824,1,0,2,13,8,767,8,-1,0,4,0
21799,30,10,2,3,0,817,1,0,1,22,8,180,4,-1,0,4,0
21800,24,10,3,3,0,84,1,0,3,27,5,570,1,-1,0,4,0
21801,40,3,2,3,0,1416,1,0,3,14,5,210,2,-1,0,4,0
21802,35,2,2,1,0,1084,1,0,1,10,7,1019,1,-1,0,4,0
21803,33,2,3,3,0,1794,1,0,1,12,5,360,1,173,1,2,0
21804,28,2,3,3,0,524,1,0,1,6,5,554,2,-1,0,4,1
21805,32,10,2,4,0,432,1,0,1,19,11,164,2,195,1,2,0
21806,58,3,2,3,0,3,0,0,3,19,6,188,5,-1,0,4,0
21807,28,8,2,3,0,3019,0,0,3,2,6,303,2,-1,0,4,0
21808,32,5,2,4,0,2667,1,0,1,4,3,251,1,181,4,1,1
21809,31,1,2,3,0,84,1,0,1,22,7,580,3,-1,0,4,0
21810,53,1,3,3,0,393,0,0,1,29,1,69,1,-1,0,4,0
21811,44,1,2,4,0,688,0,0,2,19,11,274,1,-1,0,4,0
21812,31,2,1,3,0,916,1,1,1,11,7,172,2,-1,0,4,0
21813,61,6,1,3,0,4243,0,0,1,30,4,315,1,182,2,3,1
21814,42,2,2,3,0,227,1,1,1,29,1,124,3,-1,0,4,0
21815,51,2,2,3,0,955,0,1,1,17,12,221,3,-1,0,4,1
21816,36,10,3,3,0,35,0,0,1,29,8,493,2,-1,0,4,0
21817,33,5,2,4,0,2441,1,1,1,19,11,154,1,-1,0,4,0
21818,47,1,2,1,0,66,0,0,1,26,2,297,1,203,1,3,0
21819,46,2,2,3,0,7,0,0,3,17,6,110,2,-1,0,4,0
21820,42,2,2,3,0,1288,1,0,2,2,2,18,1,-1,0,4,0
21821,27,1,2,3,0,-247,1,1,3,4,6,344,2,-1,0,4,0
21822,60,1,2,3,0,106,0,0,1,21,8,216,3,91,1,3,1
21823,42,5,2,4,0,2463,0,0,1,26,10,183,2,-1,0,4,0
21824,45,5,1,4,0,1,0,0,1,6,8,490,2,-1,0,4,1
21825,50,5,2,4,0,4654,0,0,1,17,11,251,2,-1,0,4,0
21826,53,10,2,3,0,1357,0,0,1,28,1,146,1,-1,0,4,0
21827,43,2,2,3,0,30,0,0,1,14,5,60,5,371,2,1,0
21828,31,7,3,4,0,144,1,0,3,16,5,676,1,-1,0,4,1
21829,37,5,2,4,0,539,0,0,1,18,1,540,2,115,3,1,0
21830,39,10,2,3,0,-54,1,1,3,30,6,252,4,-1,0,4,0
21831,37,2,3,3,0,134,1,0,3,8,5,200,1,-1,0,4,0
21832,28,8,3,3,0,47,0,0,1,22,7,405,2,-1,0,4,0
21833,50,2,2,4,0,5423,1,0,1,21,11,75,3,-1,0,4,0
21834,35,5,2,1,0,2326,1,1,1,16,9,319,1,-1,0,4,1
21835,34,11,3,3,0,1928,1,0,3,26,5,140,2,-1,0,4,0
21836,38,3,1,3,0,1190,1,0,1,4,6,81,2,391,3,1,1
21837,56,6,1,2,0,-154,1,0,3,27,5,127,1,-1,0,4,0
21838,28,9,3,3,0,67,0,0,1,20,8,329,3,199,2,2,1
21839,43,10,2,3,0,2041,1,1,3,29,5,162,5,-1,0,4,0
21840,38,2,2,2,0,6843,0,0,3,2,6,89,1,-1,0,4,0
21841,45,5,2,4,0,81,0,1,1,30,7,61,3,-1,0,4,0
21842,52,4,2,2,0,135,0,0,1,8,8,172,9,-1,0,4,0
21843,29,2,3,2,0,722,1,0,1,15,5,78,1,359,1,1,0
21844,48,2,1,2,0,194,1,0,1,14,5,263,1,-1,0,4,0
21845,53,1,1,3,0,2687,1,0,1,29,1,373,1,-1,0,4,0
21846,34,2,2,2,0,5299,1,0,3,26,6,75,5,-1,0,4,0
21847,59,6,2,2,0,143,1,0,3,19,6,11,1,-1,0,4,0
21848,31,7,3,4,0,3343,0,0,1,3,9,365,1,94,1,3,1
21849,30,5,3,4,0,317,0,0,1,12,8,134,8,-1,0,4,0
21850,47,1,2,3,0,79,0,1,1,18,11,136,5,-1,0,4,0
21851,37,10,2,3,1,0,0,0,3,18,6,236,1,-1,0,4,0
21852,41,7,3,4,0,10346,0,0,1,14,12,352,1,182,3,3,0
21853,43,8,2,3,0,-236,1,0,1,28,7,745,7,-1,0,4,1
21854,50,10,2,3,0,4,0,0,1,10,7,200,5,-1,0,4,0
21855,39,8,3,3,0,300,1,1,3,28,5,180,2,-1,0,4,0
21856,41,3,2,3,0,8491,1,0,1,18,11,929,1,-1,0,4,1
21857,55,6,2,3,0,971,0,1,1,8,7,154,1,-1,0,4,0
21858,35,1,2,3,0,2897,0,0,3,9,6,243,2,-1,0,4,0
21859,43,2,3,2,0,36,1,0,3,9,5,163,2,-1,0,4,0
21860,50,10,2,3,0,503,1,0,1,24,7,186,2,-1,0,4,0
21861,46,5,2,4,0,242,0,0,1,4,8,120,2,96,1,3,1
21862,27,2,2,3,0,564,1,0,3,9,5,257,3,-1,0,4,0
21863,31,5,2,4,0,1183,1,0,3,27,5,676,6,-1,0,4,0
21864,31,1,3,3,0,1270,1,0,1,14,5,291,1,364,1,2,0
21865,40,2,3,3,0,406,0,0,1,17,11,205,2,-1,0,4,0
21866,33,2,3,3,0,-416,1,0,3,16,5,767,2,-1,0,4,1
21867,34,2,2,3,0,291,1,0,3,6,6,111,5,-1,0,4,0
21868,41,7,2,3,0,323,1,0,1,17,4,949,2,254,6,2,1
21869,43,1,2,3,0,1138,0,0,1,16,4,132,2,-1,0,4,0
21870,61,5,2,4,0,0,1,0,1,15,4,114,1,-1,0,4,0
21871,38,2,2,3,0,284,1,1,3,3,6,1030,6,-1,0,4,0
21872,54,2,2,2,0,211,0,0,3,19,6,200,2,-1,0,4,0
21873,58,1,2,3,0,5680,0,1,1,18,11,237,2,-1,0,4,0
21874,34,10,2,3,0,656,1,0,1,15,5,10,7,372,1,2,0
21875,31,1,2,3,0,122,1,0,1,15,5,49,1,364,1,1,0
21876,39,7,1,3,0,0,1,0,3,23,5,210,2,-1,0,4,0
21877,38,10,3,4,0,1101,0,0,1,30,4,800,1,-1,0,4,1
21878,65,6,2,2,0,493,0,0,1,2,2,348,1,109,2,1,0
21879,25,2,3,3,0,-375,1,0,1,14,7,61,2,-1,0,4,0
21880,56,2,2,3,0,1316,0,0,1,30,7,76,5,-1,0,4,0
21881,37,5,2,4,0,6743,0,0,1,28,8,13,13,-1,0,4,0
21882,49,5,2,4,0,934,0,1,1,21,11,158,4,-1,0,4,0
21883,56,5,1,4,0,2959,1,0,2,18,5,325,1,-1,0,4,0
21884,46,10,1,3,0,164,1,0,3,9,5,229,2,-1,0,4,0
21885,60,6,2,1,0,878,0,0,1,13,8,106,2,-1,0,4,0
21886,40,2,1,3,0,178,1,0,1,15,5,188,1,-1,0,4,0
21887,30,5,3,4,0,8535,0,0,1,18,6,393,2,-1,0,4,1
21888,36,8,3,4,0,72,1,0,3,8,5,80,1,-1,0,4,0
21889,55,2,2,3,0,1569,1,0,1,8,5,156,4,-1,0,4,0
21890,50,2,2,3,0,173,1,0,1,12,5,7,5,342,15,2,0
21891,34,2,2,3,0,496,1,0,1,13,5,333,1,-1,0,4,1
21892,60,6,2,2,0,838,0,0,1,9,7,147,1,-1,0,4,0
21893,33,2,2,3,0,625,1,0,3,28,5,410,1,-1,0,4,0
21894,55,10,2,3,0,-14,1,0,1,12,5,82,4,-1,0,4,0
21895,44,5,1,4,0,6486,0,0,1,30,7,272,4,-1,0,4,0
21896,41,2,2,2,0,33,1,1,1,30,7,125,5,-1,0,4,0
21897,39,2,2,3,0,2239,0,0,3,17,6,133,2,-1,0,4,0
21898,27,1,3,4,0,1993,1,0,1,5,5,102,5,-1,0,4,0
21899,39,2,3,3,0,1170,0,0,3,6,6,383,1,-1,0,4,0
21900,46,8,1,2,0,91,1,0,3,13,5,215,1,-1,0,4,0
21901,57,6,1,2,0,0,0,0,2,28,7,1037,3,-1,0,4,0
21902,40,5,1,4,0,9541,0,0,1,20,11,128,2,189,1,1,0
21903,31,2,2,3,0,1406,1,1,1,13,4,1091,2,-1,0,4,1
21904,37,8,2,3,0,1140,1,0,1,14,5,33,3,-1,0,4,0
21905,46,8,2,3,0,0,1,0,1,22,6,154,1,124,1,2,0
21906,35,2,2,3,0,1831,1,0,1,13,5,96,2,358,2,1,0
21907,61,10,2,2,0,6384,0,0,1,16,10,55,2,-1,0,4,0
21908,45,10,2,3,0,497,1,0,1,20,4,72,1,321,2,1,0
21909,25,1,3,3,0,18,1,0,1,22,7,129,1,-1,0,4,0
21910,59,4,2,2,0,0,0,1,2,28,7,40,2,-1,0,4,0
21911,54,6,2,2,0,136,1,0,1,3,4,352,1,332,2,1,0
21912,36,5,2,4,0,539,0,0,1,11,8,176,1,-1,0,4,0
21913,36,8,2,3,0,24,1,1,3,11,6,100,5,-1,0,4,0
21914,30,8,2,3,1,-846,1,0,3,13,5,117,1,-1,0,4,0
21915,36,5,1,4,0,608,0,0,1,26,8,125,2,-1,0,4,0
21916,44,2,3,3,0,633,1,0,3,13,5,1032,1,-1,0,4,0
21917,34,8,1,3,0,1281,0,0,1,5,2,237,1,-1,0,4,0
21918,37,1,3,2,0,912,1,0,1,12,5,637,3,328,22,2,1
21919,45,10,2,3,0,144,1,1,1,14,7,154,4,-1,0,4,0
21920,39,5,1,4,0,3575,0,1,1,18,8,74,3,-1,0,4,0
21921,54,8,2,1,0,7864,1,0,3,15,5,145,4,-1,0,4,0
21922,43,10,2,3,0,4945,1,0,1,3,9,219,3,185,2,3,1
21923,38,2,2,3,0,329,1,1,1,16,7,111,4,-1,0,4,0
21924,33,1,2,4,0,1636,1,1,1,3,4,105,1,136,1,1,0
21925,38,10,2,3,0,865,1,0,1,30,4,503,3,-1,0,4,0
21926,54,5,2,4,0,1331,0,0,1,25,8,240,9,-1,0,4,0
21927,56,6,1,3,0,1886,1,0,1,19,11,682,1,-1,0,4,0
21928,30,5,2,4,0,388,0,0,1,13,8,157,1,-1,0,4,0
21929,55,5,2,4,0,5804,0,0,3,24,6,56,3,-1,0,4,0
21930,52,2,2,2,0,-490,1,1,1,28,8,74,10,-1,0,4,0
21931,71,6,1,3,0,0,0,0,1,26,2,771,1,171,1,3,1
21932,49,5,3,4,0,11,0,0,1,22,8,251,2,-1,0,4,0
21933,31,11,3,3,0,8,1,0,3,2,6,123,1,-1,0,4,0
21934,59,1,2,3,0,145,1,0,2,12,5,556,2,287,13,3,1
21935,37,1,1,4,0,43,1,0,1,20,4,328,2,264,2,1,0
21936,58,6,1,4,0,3237,0,0,2,31,10,615,1,-1,0,4,1
21937,26,2,3,3,0,277,0,0,3,14,5,514,2,-1,0,4,0
21938,41,2,2,1,0,402,1,0,1,4,2,604,1,204,2,1,0
21939,55,5,1,4,0,17,0,0,1,19,8,129,4,-1,0,4,0
21940,45,1,2,3,0,25,1,0,3,28,5,82,4,-1,0,4,0
21941,36,3,2,3,0,660,1,1,1,17,4,430,1,-1,0,4,0
21942,27,8,2,3,0,0,1,0,1,17,7,991,5,-1,0,4,1
21943,36,2,3,2,0,2176,1,0,3,28,5,52,2,-1,0,4,0
21944,52,8,1,3,0,1527,0,1,1,20,11,276,1,122,1,2,0
21945,41,2,2,3,0,1521,1,0,1,8,4,46,4,-1,0,4,0
21946,64,4,2,2,0,67,0,0,2,25,8,153,1,-1,0,4,0
21947,32,5,3,4,0,813,0,0,1,28,8,114,7,-1,0,4,0
21948,30,2,2,3,0,501,1,1,1,20,11,994,1,177,1,1,1
